"date","3m","60m","120m"
1993-09-01,-0.0648609892862366,0.040670689822493,0.0629875337617921
1993-10-01,-0.0646893160838344,0.0394829511138157,0.061143013431695
1993-11-01,-0.0631972098096195,0.0458118822490032,0.069344433044078
1993-12-01,-0.0636567606597226,0.0458115327984458,0.0691821092822754
1994-01-01,-0.0643895775908454,0.0449467937863958,0.0682348525423245
1994-02-01,-0.0641558503450569,0.0456568498581054,0.0677224554469839
1994-03-01,-0.0612638005100336,0.0531872408143683,0.0772974044473733
1994-04-01,-0.0601737542993954,0.0571185619530926,0.0821643621049196
1994-05-01,-0.0587154490540263,0.0581493722029263,0.0826941369105516
1994-06-01,-0.0587820111414041,0.0574367427587252,0.0817161098866297
1994-07-01,-0.0578891013382066,0.059189674084761,0.0842753846551574
1994-08-01,-0.0577380253608546,0.0585401790708101,0.082812120988545
1994-09-01,-0.0571773602618723,0.0602538106639659,0.0854578228249888
1994-10-01,-0.0565241334270659,0.0618001631406172,0.0876087448392943
1994-11-01,-0.0561876352864734,0.0623233574903332,0.0875601392481217
1994-12-01,-0.0561191227561281,0.0600256304764419,0.082367008740185
1995-01-01,-0.0560143761158001,0.0601268071429326,0.0828658382311542
1995-02-01,-0.0560499578435499,0.0585664443952665,0.0806025482513769
1995-03-01,-0.0559964649973814,0.0578376501380039,0.0802166905359927
1995-04-01,-0.0559992538229535,0.0572480867331111,0.0798269160047893
1995-05-01,-0.0561447291074993,0.0538477902726093,0.074755674983088
1995-06-01,-0.0565358987916957,0.049553637193959,0.0689330890629892
1995-07-01,-0.0565702723145545,0.0506281597040829,0.0705235628262889
1995-08-01,-0.0565691551394965,0.0525668576726857,0.0729851887395578
1995-09-01,-0.0569646278072449,0.0492050145304659,0.0679875645559128
1995-10-01,-0.0571629394590859,0.0463390199720144,0.0635423922938051
1995-11-01,-0.0570480721577347,0.0456639549736881,0.0630254687858892
1995-12-01,-0.0576264547393168,0.0423889104397653,0.0583897492880486
1996-01-01,-0.0578108798481332,0.0421429789455266,0.0588153618672859
1996-02-01,-0.0579844879166287,0.0447788248709926,0.0632967507053641
1996-03-01,-0.057375467746229,0.0504926605097363,0.0704016891354269
1996-04-01,-0.0573505182922155,0.0526355215271541,0.0730748047302709
1996-05-01,-0.057208977832348,0.0542311809178561,0.0752803005301915
1996-06-01,-0.0570428327315158,0.0553175813593892,0.0766246555446282
1996-07-01,-0.0570093408388564,0.054506632187516,0.0752985543220973
1996-08-01,-0.0573625753391064,0.0523270095412164,0.0722498937465499
1996-09-01,-0.0570803564011429,0.054445405657145,0.0752887370461613
1996-10-01,-0.0574032234196215,0.051881122186794,0.0718653178950356
1996-11-01,-0.0575310583216385,0.0483420981688407,0.0666456915992336
1996-12-01,-0.0578675817520958,0.0484500560346496,0.0665245380154291
1997-01-01,-0.0574371194188035,0.0515141218185702,0.070938124813422
1997-02-01,-0.0576558291631358,0.0499647845738356,0.0686453920674281
1997-03-01,-0.0572109210101193,0.0530325317062105,0.0728312427919288
1997-04-01,-0.0571510116802537,0.0543180696438364,0.0744765961325951
1997-05-01,-0.0575938711685842,0.052213785751412,0.0712157302141808
1997-06-01,-0.0580600577258114,0.0499032637348908,0.0678437323507006
1997-07-01,-0.0579444861933681,0.0471012311660494,0.0637732238197121
1997-08-01,-0.0574894150904129,0.0488191292687851,0.0664404402333684
1997-09-01,-0.0580568979946247,0.0472921286661009,0.0640928185960509
1997-10-01,-0.058272115626984,0.0447453826889751,0.0601256626930543
1997-11-01,-0.0580224087742148,0.042286620414659,0.056230018640251
1997-12-01,-0.0582666121220176,0.040066751282611,0.0524598868032148
1998-01-01,-0.0587454545721901,0.0365370952606868,0.0482131112217178
1998-02-01,-0.057788541344846,0.0408233131072741,0.05519950676141
1998-03-01,-0.0585215221091785,0.0392052328549704,0.0517333163601102
1998-04-01,-0.0590963879902555,0.0376722474999375,0.0490259029337627
1998-05-01,-0.058841250847964,0.0382277564055027,0.0497970174509154
1998-06-01,-0.0592996655272447,0.0349401844187273,0.0445959424805806
1998-07-01,-0.0595191504455524,0.0336921603506624,0.042663723249976
1998-08-01,-0.0595171782820135,0.032034972257099,0.0414843812044892
1998-09-01,-0.0613416340366389,0.0207157469027299,0.026579229239324
1998-10-01,-0.0646529031523402,0.0145079705879367,0.0203968256106768
1998-11-01,-0.0615313906096519,0.024067060907685,0.0328511554398838
1998-12-01,-0.0621310471851443,0.0196679207734039,0.0262295322338365
1999-01-01,-0.0628789258896517,0.0216246859165683,0.0272579989341187
1999-02-01,-0.060571451028172,0.0329469460637173,0.044522484193416
1999-03-01,-0.0611978761099983,0.0347238479815717,0.0457984302258815
1999-04-01,-0.0619827507090363,0.0323593714218042,0.0421449665751185
1999-05-01,-0.0600548527541205,0.0406419637002475,0.054915973593183
1999-06-01,-0.0599633925451264,0.0444843289345641,0.0593463527075399
1999-07-01,-0.0601615607339073,0.0430361407377812,0.0569430941662785
1999-08-01,-0.0587660167899565,0.0472453488775503,0.0639046979398548
1999-09-01,-0.0589918918022792,0.046611854275159,0.0625940588635634
1999-10-01,-0.0582489814302324,0.0494904016657905,0.0665961381177827
1999-11-01,-0.0576531888535192,0.0483306672867221,0.0649983410106938
1999-12-01,-0.0573941874909233,0.0500225123957145,0.0667588643957379
2000-01-01,-0.0571044022912516,0.0525974825002941,0.0700781045038949
2000-02-01,-0.0566571265802381,0.0522176370501522,0.0693403649763782
2000-03-01,-0.0567872230084787,0.048529457376966,0.0627260882202235
2000-04-01,-0.0571930499817592,0.0442575290676914,0.0557035845972283
2000-05-01,-0.0566065005437655,0.0491909546064854,0.0633896043878501
2000-06-01,-0.0571464345060614,0.0439156021917441,0.0546772853636342
2000-07-01,-0.0566971382273901,0.0440061212204208,0.05519081911305
2000-08-01,-0.056407827247495,0.0431629983347546,0.0548211499236499
2000-09-01,-0.0564675936670175,0.0432311751679097,0.0552703773460313
2000-10-01,-0.0562964070670083,0.0425091553743541,0.0544386799987464
2000-11-01,-0.0560957131410226,0.0431487680579245,0.0562851023202817
2000-12-01,-0.0569918194104325,0.0348549896444824,0.0442990995120538
2001-01-01,-0.0580337453312876,0.0355835527031669,0.047941684386387
2001-02-01,-0.0581424160479953,0.0378930825050928,0.0530061445623356
2001-03-01,-0.0602569057300444,0.0324633558974742,0.0460636702341344
2001-04-01,-0.0622472984595515,0.035801314321934,0.0518320771358221
2001-05-01,-0.0623980103770569,0.0409350700577361,0.0600409446814218
2001-06-01,-0.0635678448439709,0.0391519361088156,0.0579167426346931
2001-07-01,-0.0637894888998944,0.0383859917668853,0.0569088518908451
2001-08-01,-0.064046975448005,0.0365255469278931,0.0559858503274351
2001-09-01,-0.0686766392334462,0.0315975779283912,0.0520972979956311
2001-10-01,-0.0733877417250238,0.0272751515296282,0.0486998014052297
2001-11-01,-0.0748681600876838,0.0301286030540656,0.0532682798180818
2001-12-01,-0.0773986648189019,0.0368374948685455,0.0608463735210419
2002-01-01,-0.0783244414682436,0.0355670793122401,0.0592833243706571
