"date","r_star","pi_star","w","shadow_rate","effective_federal_funds_rate"
1989-03-01,1.36529302195288,5.35309471940127,0.4970847326122,8.41301098565117,9.85
1989-04-01,1.30674086325342,5.36792776892662,0.39039086533804,8.25723688973726,9.84
1989-05-01,1.34160359112875,5.30218309540609,0.0353846883123134,8.11900082213504,9.81
1989-06-01,1.38975434492485,5.00953450794849,-0.392882496009741,7.95863421349723,9.53
1989-07-01,1.60261350820875,4.85814851640898,-1.00075158285218,7.81312916922172,9.24
1989-08-01,1.61382158404158,4.68210912436711,-0.570125035198203,7.77879945798387,8.99
1989-09-01,1.6407615356168,4.57782079561044,-0.257487810421835,7.54579281808612,9.02
1989-10-01,1.68303785695189,4.5060612068788,-0.444871718858957,7.44640412899047,8.84
1989-11-01,1.74442037963285,4.46735693713693,-0.775129300323909,7.53922401148461,8.55
1989-12-01,1.7762429504839,4.36553952566995,-0.732415014203191,7.48801747521671,8.45
1990-01-01,1.82867206132308,4.53638536470122,-0.517084206778105,7.41130764369413,8.23
1990-02-01,1.82042384454493,4.70419391736562,-0.323253894560869,7.44955778949747,8.24
1990-03-01,1.78851295716925,4.72885686153093,-0.148193110938548,7.56303503464558,8.28
1990-04-01,1.71679740681597,4.87901293630845,0.116904623483432,7.38741487356967,8.26
1990-05-01,1.65139799520832,5.00506914255387,0.0499092361781954,7.37729699724589,8.18
1990-06-01,1.63043236436775,4.97951323154614,-0.286243954897094,7.41662723688271,8.29
1990-07-01,1.66400550061522,5.06754703377289,-0.491060204158583,7.36693254553062,8.15
1990-08-01,1.79757590675136,5.32117623585626,-0.69145453532431,7.20154273416034,8.13
1990-09-01,1.86253899445152,5.47987738059635,-0.76657865166296,7.13573133816347,8.2
1990-10-01,1.68580247788924,5.58697667029269,-0.794232016712509,6.965654380967,8.11
1990-11-01,1.5948539566647,5.46093714217568,-0.893458459749294,6.89875764177455,7.81
1990-12-01,1.4844294998467,5.29977123722376,-0.762727168885541,6.57283918896207,7.31
1991-01-01,1.44297267614861,5.42845032480108,-0.562791659500753,5.98480317398618,6.91
1991-02-01,1.4277671869223,5.33779994708374,-0.602485818800784,5.70501535678652,6.25
1991-03-01,1.54569081208618,5.29835187785082,-0.2997355540065,5.57165353982697,6.12
1991-04-01,1.52533900602976,5.2896251905356,-0.233960879165511,5.28921678552859,5.91
1991-05-01,1.63141912724902,5.30372563787898,-0.31504936709221,5.09951441204176,5.78
1991-06-01,1.69385723309924,5.2924828958113,-0.145705827400496,5.16094083856015,5.9
1991-07-01,1.70098026679216,5.33071463662366,-0.247647175205575,5.16881455041282,5.82
1991-08-01,1.78622016741535,5.25900966137005,-0.808553345912786,5.06673737154485,5.66
1991-09-01,1.836905244541,5.08523021107716,-1.0072693445472,4.99959052114737,5.45
1991-10-01,1.84972465581896,5.05290128690788,-1.19010904910917,4.83431444818742,5.21
1991-11-01,2.61334572913477,4.16035165315551,-1.42320166253257,4.40179449697802,4.81
1991-12-01,2.58134276354307,4.22554193124012,-1.74513011326159,3.99575769493893,4.43
1992-01-01,2.55217182905111,4.28986613243672,-1.56125689430004,3.66205237355117,4.03
1992-02-01,2.82051484892657,3.78949318463508,-0.974964096106376,3.44290330957332,4.06
1992-03-01,2.67759318275606,3.96043691300556,-0.654796618432881,3.62374583193806,3.98
1992-04-01,2.63380866560731,4.21911674208059,-0.920201321239382,3.37254957555429,3.73
1992-05-01,2.71880480071187,4.13380151331196,-1.08869328969569,3.30126690972187,3.82
1992-06-01,2.633104515709,4.23404105351998,-1.34592230336203,3.41251702416348,3.76
1992-07-01,2.53682539066162,4.39373705008563,-1.92018250657883,3.12868839542453,3.25
1992-08-01,2.7681492452718,3.91012398525596,-2.03387040637312,3.08114616004997,3.3
