"date","nominal_5y_estimate","nominal_5y_p025","nominal_5y_p16","nominal_5y_median","nominal_5y_p84","nominal_5y_p975","nominal_10y_estimate","nominal_10y_p025","nominal_10y_p16","nominal_10y_median","nominal_10y_p84","nominal_10y_p975","real_5y_estimate","real_5y_p025","real_5y_p16","real_5y_median","real_5y_p84","real_5y_p975","real_10y_estimate","real_10y_p025","real_10y_p16","real_10y_median","real_10y_p84","real_10y_p975","inflation_5y_estimate","inflation_5y_p025","inflation_5y_p16","inflation_5y_median","inflation_5y_p84","inflation_5y_p975","inflation_10y_estimate","inflation_10y_p025","inflation_10y_p16","inflation_10y_median","inflation_10y_p84","inflation_10y_p975"
1970-05-01,2.35475498393881,1.46502439358821,2.04585202005486,2.3736369516014,2.80049612063553,3.56673435283647,2.75921888224042,1.57797141578476,2.37748673990724,2.7814828515963,3.28587098209844,4.35056701438744,1.89355498205166,1.26428277473723,1.76743174844344,2.03418876816401,2.52778097958772,3.78780836685082,2.13024329017429,1.31423919439435,1.93891905264482,2.26990202370461,2.8209840613752,4.10257626475522,0.505724081657263,-0.884900885916701,0.00450704472214988,0.372289521950126,0.580020005777468,0.960918131434296,0.771263856802426,-0.638820905703672,0.27786930549594,0.635667014781301,0.877953528517396,1.31530953902408
1970-06-01,2.39863795659583,1.42652968634219,2.09325355382314,2.40890999813993,2.81434356662259,3.70827439436565,2.77429781896239,1.53132710179216,2.39013881702953,2.78966769999246,3.28623579477816,4.31687419534247,1.92810247670674,1.2620285150624,1.79876080753715,2.07658183754459,2.54869747280712,3.7981918812378,2.13919853474578,1.29122295867731,1.95191614717883,2.271472590582,2.81183598765221,4.16409555914266,0.515092926678836,-0.890732360166855,0.00372908021152343,0.381507007905542,0.586057822064061,0.980800857392149,0.777388377368698,-0.649143448187988,0.277160522638769,0.638756076407951,0.873033002046799,1.33772812365627
1970-07-01,2.23290003011988,1.33806640934905,1.90709665635034,2.25058658827476,2.6340146576654,3.50266618837495,2.66719048864489,1.49473526996162,2.2579766747907,2.68344431465201,3.1396442223782,4.25703457065553,1.80524243371373,1.1764599515789,1.6744064327611,1.94677582659959,2.42052989940765,3.737315204618,2.06990382631219,1.24517657042897,1.87458873394955,2.19530804511834,2.77242249624612,4.03739706657722,0.472100359496143,-0.933247490725015,-0.0162351371873057,0.347350601904215,0.538505366881162,0.934726063853519,0.739343185863184,-0.644815574250271,0.260155502691583,0.609076779772358,0.825920459619036,1.30305177830486
1970-08-01,2.12570959252887,1.24673560997404,1.79399349487003,2.13961541080926,2.54071575845449,3.41234143358192,2.6301287936525,1.49136416707888,2.21009845764611,2.64004689888141,3.14929515287248,4.20088840159865,1.71983637339964,1.09989254845906,1.57236720423491,1.86511488751779,2.37352171251701,3.59141573265281,2.04740269964893,1.23748039077838,1.8342488439882,2.18124084967809,2.73723743713978,4.00096291356848,0.450258488777943,-0.906323503231212,-0.0220316749164033,0.325580077232454,0.52303172795618,0.928752933358161,0.724857483644326,-0.658993971547518,0.241647048330887,0.594877185231773,0.819140757767969,1.32212760289896
1970-09-01,1.96317069379777,1.10941157483011,1.65482645025797,1.9719962983667,2.37633004196107,3.19510475838394,2.51143492922945,1.3443828101277,2.11720616603601,2.53114300228349,3.01128778152028,4.10550921626892,1.60210002806461,0.949532992405244,1.47940658789636,1.72551368931211,2.20252647354714,3.44925573768053,1.9701149017397,1.12756199015311,1.77247139690533,2.09986589378554,2.62729801322175,3.93935312900429,0.405316556805645,-0.923172807403406,-0.0427434438074307,0.290580598828011,0.485325730926622,0.876172894563994,0.683115993923696,-0.654254773037705,0.215053591296503,0.558082783773689,0.791251260338186,1.24505045550936
1970-10-01,1.92063042520472,1.02003066407729,1.60117448716605,1.941214371404,2.32369146736115,3.14607001928006,2.4645128777106,1.24206628196441,2.05975481081332,2.48059992935298,2.97431007915295,4.06060612560526,1.57430028964211,0.925385395139288,1.43674852330355,1.70583651562108,2.17198895244699,3.37006793342866,1.93892405267415,1.14394710046204,1.74469338953704,2.06626192649855,2.61612224963751,3.86942812738918,0.39051631587281,-0.943271734953509,-0.0558732954181815,0.271205822054893,0.465285948167369,0.86554663007762,0.667163128574982,-0.654346389084725,0.198056951244671,0.543752686193523,0.763739572442752,1.23602010470035
1970-11-01,1.54476718209504,0.674027592081776,1.25160443995207,1.56967043824374,1.95255305426146,2.73821973995609,2.19265650525677,1.04470087866239,1.80915884136005,2.21201195902651,2.70157821821069,3.69438803548096,1.3019542221967,0.634321879334915,1.1557917916517,1.40761768674153,1.87478566600337,2.9839401659851,1.76237166399423,0.931240558795587,1.55101566964213,1.86844414153551,2.39172941101485,3.59939697374794,0.286554803265641,-0.891433633897207,-0.118059752300396,0.186507139320916,0.374529903484965,0.733995674991302,0.570969158291179,-0.662465854072752,0.130809205360961,0.45559819303596,0.673242351162207,1.12721361769672
1970-12-01,1.26676088790404,0.425918036577313,0.97744775966775,1.29592562400288,1.63396269308325,2.40794284957673,1.96213602558116,0.827806126644462,1.57388567497152,1.97623601301736,2.45833919298552,3.49427717533082,1.10691978351511,0.436021348581873,0.955535571712889,1.20676302608388,1.63569355109157,2.63784188387064,1.61216599151139,0.796517086659929,1.39874508549329,1.72509522413344,2.20325351645403,3.33294621268963,0.203075859976336,-0.923912462086978,-0.169343359011041,0.115763508057287,0.2914911319628,0.678914264033562,0.489558505854555,-0.686426022598362,0.0754283063634985,0.380299454270928,0.592029190069975,1.04142355072333
1971-01-01,1.26812622624857,0.4427707999762,0.96532712442874,1.28323657161246,1.64551833387012,2.3761857738183,2.01961839551535,0.898470268042526,1.62864824875108,2.02689202318521,2.50268505915019,3.48246406032361,1.09648686374674,0.460649080852628,0.935704067203274,1.19463602772449,1.63008104028177,2.68729686742823,1.65120960665323,0.867876171876342,1.45502465501792,1.75907079413994,2.25271997911933,3.47468350866109,0.214967792431133,-0.936725857726405,-0.161378806228411,0.125691463709632,0.310309522537686,0.685465245088562,0.508613889257687,-0.70393114467826,0.0781588642789826,0.392155606976465,0.606653498726746,1.06304391688771
1971-02-01,1.14363406479744,0.281787867766262,0.83687627460594,1.16244181890048,1.53077169643972,2.27911069235236,1.98666173878209,0.817072096461807,1.58006388983158,1.99592381953272,2.47919513858443,3.48320163951908,0.995131700838529,0.321552557826119,0.831867934042007,1.09385922104806,1.48380931116545,2.49254071246019,1.63196355353416,0.78475455195771,1.40682845525093,1.73832417674005,2.2477749218511,3.39983727326845,0.191662844831961,-0.896199836117915,-0.175357133606834,0.103246125245901,0.278738887965284,0.6543181743931,0.495105406365391,-0.704605400377575,0.0722563006225075,0.380562327176941,0.593332045982388,1.04150957582061
1971-03-01,0.877291109500533,0.000161432796562028,0.608275750885031,0.881641373983637,1.22309215659541,2.00097483261463,1.72672923541827,0.567048340153481,1.34590031546472,1.73457590974604,2.19931066232735,3.19184003770415,0.81709951813776,0.142237684644766,0.639394230283617,0.892028687882054,1.31784969714631,2.18078497764501,1.46244777515026,0.609935625993697,1.22712885796374,1.5575992021681,2.04701394367874,3.08059749389579,0.102532918634631,-0.937897039215613,-0.237255084793196,0.0276370715782515,0.202554542976079,0.576721979943547,0.40307857397703,-0.769717509043487,0.00324506945608371,0.300484661667037,0.504408774337389,0.946041222070897
1971-04-01,1.35071143528912,0.487290665178663,1.05206527771891,1.35437260924901,1.73169868678297,2.53428266812158,2.04441564260575,0.919473480128912,1.6622021152843,2.05508992863165,2.52930238331919,3.55841743705889,1.16217424938104,0.505412797472036,1.00895070029727,1.25392854212204,1.67486478526049,2.67432586498976,1.66561483778363,0.8580433963646,1.45904579880782,1.76930570987234,2.27112756348267,3.41205728629168,0.231826543204048,-0.896080128252343,-0.144686222193795,0.139683338552697,0.325434504548766,0.720806590743559,0.5188002934976,-0.695299386236089,0.0962455539644664,0.404521270094299,0.619653999900445,1.05179464753831
1971-05-01,1.91581835064992,1.04024120479394,1.58671620287483,1.93232981595701,2.30411132806979,3.02021462733161,2.40812973960688,1.24316558842746,2.01641231501309,2.42159230203261,2.87357563554232,3.9081224255689,1.57866500071325,0.972535467942805,1.43547638104302,1.68931483041308,2.17379333716175,3.3032688522201,1.89869415849223,1.11841445185873,1.69787093904116,2.01220923000439,2.53646199527071,3.80160654681791,0.381251785457373,-0.903063168064527,-0.0595019505239055,0.268482894848109,0.4483646521868,0.826522823862756,0.650551330691936,-0.622414372297432,0.189138663902128,0.529021624695604,0.744091332321342,1.20449336584114
1971-06-01,1.94557048350554,1.05668235472747,1.62591237559347,1.95678248030233,2.33391699574851,3.0873723238976,2.41427942341798,1.24227086845873,2.0209814696715,2.42702456504285,2.8904202721889,3.93110213284969,1.60424833738127,0.952168726935473,1.46818425079474,1.7223587734935,2.17546662710078,3.38400895171304,1.9027434863916,1.08734567622609,1.70905269868699,2.01953121575121,2.52250243550389,3.81751083943064,0.385441163403551,-0.913479495805912,-0.0663770425033111,0.269687330944264,0.460031718538893,0.863829029456214,0.652561730532879,-0.63864079690607,0.190858849084449,0.527645337640296,0.745172696565819,1.20398700349682
