"filter","regime","series","unit","observations","bias","rmse","mae","average_sd","coverage_68","coverage_95","binding_fraction","loglik_per_month","runtime_seconds","iteration_fraction","replication"
"IEKF","binding","pi_star","percentage points",33,0.0262705554015094,0.0737132844881891,0.0619508405621383,0.0787327715940653,0.696969696969697,1,0.0474820143884892,81.596231296926,0.137,1,149
"IEKF","binding","m","percentage points",33,0.128979263328865,0.242500132039072,0.181181856753047,0.217772354482987,0.636363636363636,0.93939393939394,0.0474820143884892,81.596231296926,0.137,1,149
"IEKF","binding","pi_gap","percentage points",33,-0.0487324348352193,1.02836770204407,0.828645294783959,0.932151502167892,0.606060606060606,0.909090909090909,0.0474820143884892,81.596231296926,0.137,1,149
"IEKF","binding","u","percentage points",33,0.0379805479827873,1.23536630184387,1.0369410633345,1.42756381994434,0.727272727272727,1,0.0474820143884892,81.596231296926,0.137,1,149
"IEKF","binding","w","normalized units",33,-0.0296402191339283,0.232009683485524,0.179748818616519,0.250395528294566,0.757575757575758,0.96969696969697,0.0474820143884892,81.596231296926,0.137,1,149
"IEKF","binding","shadow_rate","percentage points",33,0.121128372523347,0.250977443063719,0.186498444167884,0.268474496824868,0.727272727272727,0.96969696969697,0.0474820143884892,81.596231296926,0.137,1,149
"IEKF","nonbinding","r_star","percentage points",662,-0.0104995341310302,0.186516889954599,0.12092516942983,0.143202759374395,0.658610271903323,0.939577039274924,0.0474820143884892,81.596231296926,0.137,1,149
"IEKF","nonbinding","pi_star","percentage points",662,0.0101242784108711,0.220505542594447,0.129459993149822,0.158181697939857,0.666163141993958,0.945619335347432,0.0474820143884892,81.596231296926,0.137,1,149
"IEKF","nonbinding","m","percentage points",662,0.000670950258257597,0.099862417883968,0.077407827561076,0.0935632297329791,0.658610271903323,0.942598187311178,0.0474820143884892,81.596231296926,0.137,1,149
"IEKF","nonbinding","pi_gap","percentage points",662,-0.0676184529135364,1.05004253917964,0.820880214023475,0.97211061512939,0.667673716012085,0.925981873111782,0.0474820143884892,81.596231296926,0.137,1,149
"IEKF","nonbinding","u","percentage points",662,0.0651167543799105,1.40185670634412,1.12089043767398,1.41348720825949,0.673716012084592,0.95619335347432,0.0474820143884892,81.596231296926,0.137,1,149
"IEKF","nonbinding","w","normalized units",662,0.00899824626316116,0.163215995812092,0.13115257952663,0.149928795589928,0.626888217522659,0.933534743202417,0.0474820143884892,81.596231296926,0.137,1,149
"IEKF","nonbinding","shadow_rate","percentage points",662,0.000295694538098458,0.090449443604074,0.0726595221223189,0.0864481085124552,0.638972809667674,0.939577039274924,0.0474820143884892,81.596231296926,0.137,1,149
"UKF","all","r_star","percentage points",695,-0.010223718889909,0.177801254039157,0.11833381537278,0.141738166870463,0.661870503597122,0.938129496402878,0.0474820143884892,81.5813612641363,0.573999999999984,0,149
"UKF","all","pi_star","percentage points",695,0.00852925177833391,0.2079048078343,0.124785735542008,0.154717454784103,0.667625899280576,0.946762589928058,0.0474820143884892,81.5813612641363,0.573999999999984,0,149
"UKF","all","m","percentage points",695,0.00623207311401372,0.121683607089714,0.0860124499739432,0.106265875850923,0.663309352517986,0.949640287769784,0.0474820143884892,81.5813612641363,0.573999999999984,0,149
"UKF","all","pi_gap","percentage points",695,-0.0667758786525918,1.04787202252135,0.819621085861057,0.970720642083137,0.666187050359712,0.928057553956835,0.0474820143884892,81.5813612641363,0.573999999999984,0,149
"UKF","all","u","percentage points",695,0.0644180497089373,1.39445150269797,1.11690518787386,1.41421769457312,0.679136690647482,0.958273381294964,0.0474820143884892,81.5813612641363,0.573999999999984,0,149
"UKF","all","w","normalized units",695,0.00796460357014225,0.168443467657369,0.134362410539835,0.157321443644048,0.643165467625899,0.935251798561151,0.0474820143884892,81.5813612641363,0.573999999999984,0,149
"UKF","all","shadow_rate","percentage points",695,0.00453760600243878,0.117850163258517,0.0830574648113856,0.103037066671222,0.646043165467626,0.942446043165468,0.0474820143884892,81.5813612641363,0.573999999999984,0,149
"UKF","binding","r_star","percentage points",33,-0.0372635261358738,0.104725790112763,0.0846589442542284,0.100413421270695,0.666666666666667,0.93939393939394,0.0474820143884892,81.5813612641363,0.573999999999984,0,149
"UKF","binding","pi_star","percentage points",33,0.0245033276944741,0.0723353279799191,0.059597713190155,0.0800834983781455,0.696969696969697,0.96969696969697,0.0474820143884892,81.5813612641363,0.573999999999984,0,149
"UKF","binding","m","percentage points",33,0.125272711842611,0.33556898323214,0.252170335290954,0.303323733587535,0.606060606060606,0.96969696969697,0.0474820143884892,81.5813612641363,0.573999999999984,0,149
"UKF","binding","pi_gap","percentage points",33,-0.0727360926936264,1.00558000438753,0.798438226506907,0.939602358432657,0.636363636363636,0.93939393939394,0.0474820143884892,81.5813612641363,0.573999999999984,0,149
"UKF","binding","u","percentage points",33,0.0407546049378639,1.23880439281352,1.04210302592605,1.42825623533748,0.727272727272727,1,0.0474820143884892,81.5813612641363,0.573999999999984,0,149
"UKF","binding","w","normalized units",33,-0.0137980780657575,0.245729710306861,0.196378483565957,0.269359375811775,0.727272727272727,0.96969696969697,0.0474820143884892,81.5813612641363,0.573999999999984,0,149
"UKF","binding","shadow_rate","percentage points",33,0.112512513401212,0.35191825752344,0.2703676332686,0.35409967732805,0.696969696969697,0.909090909090909,0.0474820143884892,81.5813612641363,0.573999999999984,0,149
"UKF","nonbinding","r_star","percentage points",662,-0.00887581309063882,0.180672236325702,0.12001247209017,0.14379816174175,0.661631419939577,0.938066465256798,0.0474820143884892,81.5813612641363,0.573999999999984,0,149
"UKF","nonbinding","pi_star","percentage points",662,0.00773296098493113,0.212410617951912,0.128035289526315,0.158437878592859,0.666163141993958,0.945619335347432,0.0474820143884892,81.5813612641363,0.573999999999984,0,149
"UKF","nonbinding","m","percentage points",662,0.000298023147180304,0.0996578721455037,0.0777296550865393,0.0964427500120889,0.666163141993958,0.948640483383686,0.0474820143884892,81.5813612641363,0.573999999999984,0,149
"UKF","nonbinding","pi_gap","percentage points",662,-0.0664787682849873,1.0499356592557,0.820677029001068,0.972271855618584,0.667673716012085,0.927492447129909,0.0474820143884892,81.5813612641363,0.573999999999984,0,149
"UKF","nonbinding","u","percentage points",662,0.065597647409006,1.40175818694845,1.12063399655102,1.4135178881604,0.676737160120846,0.95619335347432,0.0474820143884892,81.5813612641363,0.573999999999984,0,149
"UKF","nonbinding","w","normalized units",662,0.0090494502377929,0.163638451136982,0.131270974875391,0.151736471194599,0.638972809667674,0.933534743202417,0.0474820143884892,81.5813612641363,0.573999999999984,0,149
"UKF","nonbinding","shadow_rate","percentage points",662,-0.000844828958527428,0.0916917715477844,0.073720250975905,0.0905218610040384,0.643504531722054,0.944108761329305,0.0474820143884892,81.5813612641363,0.573999999999984,0,149
"EKF","all","r_star","percentage points",695,0.0149594704767861,0.14896743715943,0.10608838928056,0.144141587255196,0.723741007194245,0.946762589928058,0.215827338129496,81.772790467934,0.0740000000000123,0,150
"EKF","all","pi_star","percentage points",695,0.000505223592199011,0.171042904602793,0.117098972765503,0.155359551795665,0.677697841726619,0.956834532374101,0.215827338129496,81.772790467934,0.0740000000000123,0,150
"EKF","all","m","percentage points",695,0.0454337551194562,0.233262297605847,0.131378916698234,0.133000999312706,0.667625899280576,0.902158273381295,0.215827338129496,81.772790467934,0.0740000000000123,0,150
"EKF","all","pi_gap","percentage points",695,0.157921958477875,0.998536913567318,0.80525536069942,0.972980341571297,0.669064748201439,0.945323741007194,0.215827338129496,81.772790467934,0.0740000000000123,0,150
"EKF","all","u","percentage points",695,-0.0937184550425227,1.49757949901741,1.19154415359795,1.41445852746023,0.664748201438849,0.938129496402878,0.215827338129496,81.772790467934,0.0740000000000123,0,150
"EKF","all","w","normalized units",695,-0.0353193347804483,0.209110919814456,0.149965635950004,0.179854567950258,0.692086330935252,0.930935251798561,0.215827338129496,81.772790467934,0.0740000000000123,0,150
"EKF","all","shadow_rate","percentage points",695,0.0608984491884412,0.265868077496642,0.140312484838227,0.137080588149674,0.647482014388489,0.906474820143885,0.215827338129496,81.772790467934,0.0740000000000123,0,150
"EKF","binding","r_star","percentage points",150,0.0377300350085072,0.146288642680919,0.110453177407292,0.130072384275315,0.686666666666667,0.9,0.215827338129496,81.772790467934,0.0740000000000123,0,150
"EKF","binding","pi_star","percentage points",150,0.00396281695325559,0.14731581500619,0.10960293716285,0.122544458026557,0.62,0.926666666666667,0.215827338129496,81.772790467934,0.0740000000000123,0,150
"EKF","binding","m","percentage points",150,0.206234461024925,0.454585307981894,0.317334168766712,0.263024991937983,0.56,0.793333333333333,0.215827338129496,81.772790467934,0.0740000000000123,0,150
"EKF","binding","pi_gap","percentage points",150,0.214300541524396,1.0346422474015,0.828056158199073,0.980460386241794,0.666666666666667,0.946666666666667,0.215827338129496,81.772790467934,0.0740000000000123,0,150
"EKF","binding","u","percentage points",150,-0.0455647945104169,1.4838311021904,1.18538255050027,1.41574774464215,0.66,0.946666666666667,0.215827338129496,81.772790467934,0.0740000000000123,0,150
"EKF","binding","w","normalized units",150,-0.116048491892211,0.351583532642631,0.276426040915542,0.273074899714863,0.586666666666667,0.846666666666667,0.215827338129496,81.772790467934,0.0740000000000123,0,150
"EKF","binding","shadow_rate","percentage points",150,0.247927312986688,0.533049317707102,0.378320119622895,0.311654680347433,0.52,0.766666666666667,0.215827338129496,81.772790467934,0.0740000000000123,0,150
"EKF","nonbinding","r_star","percentage points",545,0.00869234262401882,0.14969630786332,0.104887071447514,0.148013844956081,0.73394495412844,0.959633027522936,0.215827338129496,81.772790467934,0.0740000000000123,0,150
"EKF","nonbinding","pi_star","percentage points",545,-0.000446407608091779,0.177016051061757,0.119162101830454,0.164391228979823,0.693577981651376,0.965137614678899,0.215827338129496,81.772790467934,0.0740000000000123,0,150
"EKF","nonbinding","m","percentage points",545,0.00117668009960226,0.111854121959869,0.0801985720922305,0.0972145793240973,0.697247706422018,0.932110091743119,0.215827338129496,81.772790467934,0.0740000000000123,0,150
"EKF","nonbinding","pi_gap","percentage points",545,0.142404917272411,0.988368232250609,0.798979911846305,0.970921613680334,0.669724770642202,0.944954128440367,0.215827338129496,81.772790467934,0.0740000000000123,0,150
"EKF","nonbinding","u","percentage points",545,-0.106971756106405,1.50134136743746,1.19324000766153,1.41410369704319,0.66605504587156,0.935779816513762,0.215827338129496,81.772790467934,0.0740000000000123,0,150
"EKF","nonbinding","w","normalized units",545,-0.0131003007129907,0.147448512563729,0.115160019904443,0.154197595904954,0.721100917431193,0.954128440366973,0.215827338129496,81.772790467934,0.0740000000000123,0,150
"EKF","nonbinding","shadow_rate","percentage points",545,0.00942261511552933,0.109254511404113,0.0748057963653824,0.0890326728658877,0.68256880733945,0.944954128440367,0.215827338129496,81.772790467934,0.0740000000000123,0,150
"IEKF","all","r_star","percentage points",695,0.00918727764049049,0.148025714626674,0.105764621125864,0.144455524623933,0.720863309352518,0.951079136690647,0.215827338129496,81.7972424384193,0.138000000000005,1,150
"IEKF","all","pi_star","percentage points",695,-0.000971256094352831,0.171305084079457,0.116906452249576,0.155461882581559,0.679136690647482,0.955395683453237,0.215827338129496,81.7972424384193,0.138000000000005,1,150
"IEKF","all","m","percentage points",695,0.00248464094606205,0.187866001212182,0.113435600365022,0.139152762470727,0.697841726618705,0.936690647482014,0.215827338129496,81.7972424384193,0.138000000000005,1,150
"IEKF","all","pi_gap","percentage points",695,0.155088997359357,0.997824680177258,0.803214380908608,0.973465155725164,0.671942446043165,0.946762589928058,0.215827338129496,81.7972424384193,0.138000000000005,1,150
"IEKF","all","u","percentage points",695,-0.0921728723119784,1.49792827413581,1.19213235610717,1.41451589810686,0.664748201438849,0.939568345323741,0.215827338129496,81.7972424384193,0.138000000000005,1,150
"IEKF","all","w","normalized units",695,-0.0177571731317783,0.201372354357951,0.145269615821293,0.18298214741896,0.699280575539568,0.949640287769784,0.215827338129496,81.7972424384193,0.138000000000005,1,150
"IEKF","all","shadow_rate","percentage points",695,0.0107006624921998,0.218190852422259,0.120152211106843,0.144149321117556,0.684892086330935,0.941007194244604,0.215827338129496,81.7972424384193,0.138000000000005,1,150
"IEKF","binding","r_star","percentage points",150,0.0186559935085979,0.142179985769222,0.109016709860007,0.131662006961571,0.68,0.906666666666667,0.215827338129496,81.7972424384193,0.138000000000005,1,150
"IEKF","binding","pi_star","percentage points",150,-0.00366582340738199,0.14683589993499,0.108960855013216,0.123095513244867,0.62,0.92,0.215827338129496,81.7972424384193,0.138000000000005,1,150
"IEKF","binding","m","percentage points",150,0.0331634348665608,0.36027590374239,0.253194871244736,0.293712625827726,0.653333333333333,0.92,0.215827338129496,81.7972424384193,0.138000000000005,1,150
"IEKF","binding","pi_gap","percentage points",150,0.199596593033064,1.02942687443251,0.820564999098201,0.982725796533547,0.673333333333333,0.946666666666667,0.215827338129496,81.7972424384193,0.138000000000005,1,150
"IEKF","binding","u","percentage points",150,-0.0369783045473591,1.48445815942567,1.18738818671348,1.41600584042166,0.66,0.946666666666667,0.215827338129496,81.7972424384193,0.138000000000005,1,150
"IEKF","binding","w","normalized units",150,-0.037544630192241,0.339447003484166,0.264135678318306,0.289652971366352,0.606666666666667,0.913333333333333,0.215827338129496,81.7972424384193,0.138000000000005,1,150
"IEKF","binding","shadow_rate","percentage points",150,0.0481536049677768,0.439915723041522,0.308004916644059,0.348422357235247,0.653333333333333,0.893333333333333,0.215827338129496,81.7972424384193,0.138000000000005,1,150
"IEKF","nonbinding","r_star","percentage points",545,0.006581209052938,0.149594548173499,0.104869550832064,0.147976676274125,0.732110091743119,0.963302752293578,0.215827338129496,81.7972424384193,0.138000000000005,1,150
"IEKF","nonbinding","pi_star","percentage points",545,-0.000229632063243908,0.177448573226748,0.119093313874262,0.164370057628355,0.695412844036697,0.965137614678899,0.215827338129496,81.7972424384193,0.138000000000005,1,150
"IEKF","nonbinding","m","percentage points",545,-0.00595906380269901,0.0963486300884042,0.074969745994459,0.096613350537608,0.710091743119266,0.941284403669725,0.215827338129496,81.7972424384193,0.138000000000005,1,150
"IEKF","nonbinding","pi_gap","percentage points",545,0.142839200384942,0.988949624163128,0.798438981406886,0.970916355502673,0.671559633027523,0.946788990825688,0.215827338129496,81.7972424384193,0.138000000000005,1,150
"IEKF","nonbinding","u","percentage points",545,-0.107364037751782,1.50161444035849,1.19343809080268,1.4141058222404,0.66605504587156,0.937614678899083,0.215827338129496,81.7972424384193,0.138000000000005,1,150
"IEKF","nonbinding","w","normalized units",545,-0.0123110840325684,0.141416057495719,0.112554185776244,0.153623205048118,0.724770642201835,0.959633027522936,0.215827338129496,81.7972424384193,0.138000000000005,1,150
"IEKF","nonbinding","shadow_rate","percentage points",545,0.000392513186995077,0.0862911745543238,0.0684496316011871,0.0879273845714021,0.693577981651376,0.954128440366973,0.215827338129496,81.7972424384193,0.138000000000005,1,150
"UKF","all","r_star","percentage points",695,0.00814086265641198,0.144575773241381,0.105768408768304,0.145829881757175,0.729496402877698,0.959712230215827,0.215827338129496,81.739697972798,0.580999999999989,0,150
"UKF","all","pi_star","percentage points",695,-0.00409894284039223,0.162012942626343,0.114928300037884,0.156090542659388,0.682014388489209,0.956834532374101,0.215827338129496,81.739697972798,0.580999999999989,0,150
"UKF","all","m","percentage points",695,-0.00827761789267293,0.221004831390368,0.132183900102832,0.17139507734327,0.720863309352518,0.948201438848921,0.215827338129496,81.739697972798,0.580999999999989,0,150
"UKF","all","pi_gap","percentage points",695,0.153799770213758,0.996618358142734,0.80337083434359,0.974580314975268,0.674820143884892,0.946762589928058,0.215827338129496,81.739697972798,0.580999999999989,0,150
"UKF","all","u","percentage points",695,-0.0907659198090025,1.49707020433802,1.19168097838752,1.41465235608882,0.667625899280576,0.939568345323741,0.215827338129496,81.739697972798,0.580999999999989,0,150
"UKF","all","w","normalized units",695,-0.0081183389450277,0.210414336239296,0.15215214450478,0.193924659092022,0.690647482014389,0.958273381294964,0.215827338129496,81.739697972798,0.580999999999989,0,150
"UKF","all","shadow_rate","percentage points",695,-0.00423569807665326,0.25488225309123,0.144395980235025,0.180946111826471,0.690647482014389,0.961151079136691,0.215827338129496,81.739697972798,0.580999999999989,0,150
"UKF","binding","r_star","percentage points",150,0.0161175310097676,0.144278373241072,0.110179229821143,0.134454525754244,0.693333333333333,0.94,0.215827338129496,81.739697972798,0.580999999999989,0,150
"UKF","binding","pi_star","percentage points",150,-0.00611574808838449,0.146775605566022,0.109015370495908,0.124142474657545,0.606666666666667,0.926666666666667,0.215827338129496,81.739697972798,0.580999999999989,0,150
"UKF","binding","m","percentage points",150,0.0202206712041609,0.415382560316162,0.309266641961713,0.380558091963294,0.673333333333333,0.946666666666667,0.215827338129496,81.739697972798,0.580999999999989,0,150
"UKF","binding","pi_gap","percentage points",150,0.197082537638254,1.01813049598577,0.811368240645319,0.985280608143055,0.68,0.946666666666667,0.215827338129496,81.739697972798,0.580999999999989,0,150
"UKF","binding","u","percentage points",150,-0.0357261002338759,1.48228347076738,1.1864360782547,1.41632576576557,0.673333333333333,0.946666666666667,0.215827338129496,81.739697972798,0.580999999999989,0,150
"UKF","binding","w","normalized units",150,-0.0199245095175787,0.346968326166742,0.276720195040138,0.311472806678992,0.58,0.94,0.215827338129496,81.739697972798,0.580999999999989,0,150
"UKF","binding","shadow_rate","percentage points",150,0.0302224541255441,0.492872043796338,0.369663227620438,0.438740681606109,0.633333333333333,0.946666666666667,0.215827338129496,81.739697972798,0.580999999999989,0,150
"UKF","nonbinding","r_star","percentage points",545,0.00594544934814895,0.144657519153934,0.104554421322568,0.148960713684587,0.739449541284404,0.965137614678899,0.215827338129496,81.739697972798,0.580999999999989,0,150
"UKF","nonbinding","pi_star","percentage points",545,-0.00354385882718332,0.165961379273401,0.116555711838428,0.164883588898428,0.702752293577982,0.965137614678899,0.215827338129496,81.739697972798,0.580999999999989,0,150
"UKF","nonbinding","m","percentage points",545,-0.016121183699141,0.121644529953214,0.0834455307838745,0.113827275154273,0.73394495412844,0.948623853211009,0.215827338129496,81.739697972798,0.580999999999989,0,150
"UKF","nonbinding","pi_gap","percentage points",545,0.141887081931787,0.990615608306003,0.801169713343114,0.971635280158446,0.673394495412844,0.946788990825688,0.215827338129496,81.739697972798,0.580999999999989,0,150
"UKF","nonbinding","u","percentage points",545,-0.105914494003991,1.50111438639112,1.19312452888279,1.41419178461816,0.66605504587156,0.937614678899083,0.215827338129496,81.739697972798,0.580999999999989,0,150
"UKF","nonbinding","w","normalized units",545,-0.0048689342002889,0.152727563151033,0.117867359953764,0.161571957921296,0.721100917431193,0.963302752293578,0.215827338129496,81.739697972798,0.580999999999989,0,150
"UKF","nonbinding","shadow_rate","percentage points",545,-0.0137195931781754,0.126434676976713,0.0823958204041772,0.109993477942167,0.706422018348624,0.965137614678899,0.215827338129496,81.739697972798,0.580999999999989,0,150
"EKF","all","r_star","percentage points",695,-0.00642227668617763,0.143038216680229,0.106644307004297,0.145333706144068,0.677697841726619,0.955395683453237,0.21726618705036,81.8638491051556,0.0790000000000077,0,151
"EKF","all","pi_star","percentage points",695,0.0283747152849522,0.153876578947041,0.105209003621658,0.155354414822336,0.726618705035971,0.966906474820144,0.21726618705036,81.8638491051556,0.0790000000000077,0,151
"EKF","all","m","percentage points",695,0.0780305890522681,0.273852982652168,0.152329321888925,0.152053588849157,0.640287769784173,0.903597122302158,0.21726618705036,81.8638491051556,0.0790000000000077,0,151
"EKF","all","pi_gap","percentage points",695,-0.01034762871599,0.978679956697751,0.782304909810968,0.972530268601471,0.676258992805755,0.951079136690647,0.21726618705036,81.8638491051556,0.0790000000000077,0,151
"EKF","all","u","percentage points",695,0.0128674876633802,1.40986228544298,1.13092534793349,1.41437276244518,0.684892086330935,0.952517985611511,0.21726618705036,81.8638491051556,0.0790000000000077,0,151
"EKF","all","w","normalized units",695,-0.0490838318465978,0.244277101543671,0.16893941496036,0.193522620246472,0.647482014388489,0.925179856115108,0.21726618705036,81.8638491051556,0.0790000000000077,0,151
"EKF","all","shadow_rate","percentage points",695,0.0999830276510427,0.319304580458041,0.166795643796783,0.159568596579702,0.61294964028777,0.896402877697842,0.21726618705036,81.8638491051556,0.0790000000000077,0,151
"EKF","binding","r_star","percentage points",151,0.019544377537512,0.157080378568177,0.123531761416627,0.175970410213363,0.71523178807947,0.980132450331126,0.21726618705036,81.8638491051556,0.0790000000000077,0,151
"EKF","binding","pi_star","percentage points",151,0.0557534928977202,0.15921214343129,0.124672297566357,0.181209842648382,0.71523178807947,0.993377483443709,0.21726618705036,81.8638491051556,0.0790000000000077,0,151
"EKF","binding","m","percentage points",151,0.335275736922275,0.550274617348563,0.414839766107032,0.358006042525666,0.483443708609272,0.754966887417219,0.21726618705036,81.8638491051556,0.0790000000000077,0,151
"EKF","binding","pi_gap","percentage points",151,-0.0293471529506701,0.92333372921618,0.732487412758614,1.01528552643658,0.735099337748344,0.966887417218543,0.21726618705036,81.8638491051556,0.0790000000000077,0,151
"EKF","binding","u","percentage points",151,0.0683671245155573,1.34623819290507,1.05731583201079,1.41829030561472,0.741721854304636,0.960264900662252,0.21726618705036,81.8638491051556,0.0790000000000077,0,151
"EKF","binding","w","normalized units",151,-0.213654696783836,0.425714483682521,0.32070290909974,0.342464165161366,0.589403973509934,0.887417218543046,0.21726618705036,81.8638491051556,0.0790000000000077,0,151
"EKF","binding","shadow_rate","percentage points",151,0.410573607357508,0.651727736518908,0.490311688785799,0.415195071442122,0.456953642384106,0.728476821192053,0.21726618705036,81.8638491051556,0.0790000000000077,0,151
"EKF","nonbinding","r_star","percentage points",544,-0.013629932546062,0.138888982456388,0.101956796680286,0.13682976806601,0.667279411764706,0.948529411764706,0.21726618705036,81.8638491051556,0.0790000000000077,0,151
"EKF","nonbinding","pi_star","percentage points",544,0.0207750913519965,0.152362441437998,0.0998065084274492,0.148177632466209,0.729779411764706,0.959558823529412,0.21726618705036,81.8638491051556,0.0790000000000077,0,151
"EKF","nonbinding","m","percentage points",544,0.00662614543393894,0.108454353585106,0.0794633713798543,0.0948866393911558,0.683823529411765,0.94485294117647,0.21726618705036,81.8638491051556,0.0790000000000077,0,151
"EKF","nonbinding","pi_gap","percentage points",544,-0.00507386371702565,0.993496061301903,0.796132928294251,0.96066254078327,0.659926470588235,0.946691176470588,0.21726618705036,81.8638491051556,0.0790000000000077,0,151
"EKF","nonbinding","u","percentage points",544,-0.00253774241874985,1.4270197620797,1.15135740106645,1.413285356161,0.669117647058823,0.950367647058823,0.21726618705036,81.8638491051556,0.0790000000000077,0,151
"EKF","nonbinding","w","normalized units",544,-0.00340331602762164,0.161024974434985,0.12681388625623,0.152180389948404,0.66360294117647,0.935661764705882,0.21726618705036,81.8638491051556,0.0790000000000077,0,151
"EKF","nonbinding","shadow_rate","percentage points",544,0.0137713042398734,0.111159563958816,0.0769961533678467,0.0886134537410527,0.65625,0.943014705882353,0.21726618705036,81.8638491051556,0.0790000000000077,0,151
"IEKF","all","r_star","percentage points",695,-0.0115044213985515,0.142410715198899,0.106464500572346,0.145463417341232,0.686330935251799,0.955395683453237,0.21726618705036,81.8553708109445,0.146000000000015,1,151
"IEKF","all","pi_star","percentage points",695,0.028709281871432,0.155531004581172,0.105998836065353,0.155400521057018,0.729496402877698,0.962589928057554,0.21726618705036,81.8553708109445,0.146000000000015,1,151
"IEKF","all","m","percentage points",695,0.0467601176127575,0.242667382210821,0.130406407764651,0.155912368095878,0.696402877697842,0.943884892086331,0.21726618705036,81.8553708109445,0.146000000000015,1,151
"IEKF","all","pi_gap","percentage points",695,-0.00672789065413451,0.975190925122944,0.780785973677785,0.972643102225492,0.676258992805755,0.951079136690647,0.21726618705036,81.8553708109445,0.146000000000015,1,151
"IEKF","all","u","percentage points",695,0.0113470377452979,1.40994508828141,1.13121856082665,1.41438252233234,0.684892086330935,0.952517985611511,0.21726618705036,81.8553708109445,0.146000000000015,1,151
"IEKF","all","w","normalized units",695,-0.0394913474417748,0.255213687836636,0.170207929059988,0.195649799533893,0.658992805755396,0.926618705035971,0.21726618705036,81.8553708109445,0.146000000000015,1,151
"IEKF","all","shadow_rate","percentage points",695,0.063964978085638,0.292802176966033,0.144485609456407,0.164313155039179,0.654676258992806,0.942446043165468,0.21726618705036,81.8553708109445,0.146000000000015,1,151
"IEKF","binding","r_star","percentage points",151,0.00354250880039927,0.156207134069502,0.125231406889139,0.17684990212976,0.71523178807947,0.966887417218543,0.21726618705036,81.8553708109445,0.146000000000015,1,151
"IEKF","binding","pi_star","percentage points",151,0.0552307480138188,0.165602322242387,0.127562935979318,0.181489593109183,0.721854304635762,0.973509933774834,0.21726618705036,81.8553708109445,0.146000000000015,1,151
"IEKF","binding","m","percentage points",151,0.212732931453538,0.489992648337217,0.336060265931985,0.379269221355684,0.66887417218543,0.920529801324503,0.21726618705036,81.8553708109445,0.146000000000015,1,151
"IEKF","binding","pi_gap","percentage points",151,-0.0215365497026155,0.909888268870987,0.725663861073939,1.01598425892941,0.735099337748344,0.966887417218543,0.21726618705036,81.8553708109445,0.146000000000015,1,151
"IEKF","binding","u","percentage points",151,0.0655670378674144,1.34539181152875,1.0570856376702,1.41835482594214,0.735099337748344,0.960264900662252,0.21726618705036,81.8553708109445,0.146000000000015,1,151
"IEKF","binding","w","normalized units",151,-0.171198929850888,0.459763710291809,0.334010865493434,0.355161553724312,0.615894039735099,0.887417218543046,0.21726618705036,81.8553708109445,0.146000000000015,1,151
"IEKF","binding","shadow_rate","percentage points",151,0.271506188267756,0.60565571738374,0.410030716857475,0.442632216526304,0.642384105960265,0.900662251655629,0.21726618705036,81.8553708109445,0.146000000000015,1,151
"IEKF","nonbinding","r_star","percentage points",544,-0.0156810509206867,0.138337444585779,0.101255304149854,0.136751359982651,0.678308823529412,0.952205882352941,0.21726618705036,81.8553708109445,0.146000000000015,1,151
"IEKF","nonbinding","pi_star","percentage points",544,0.0213476249091151,0.152617676417412,0.100013212743646,0.148158885248421,0.731617647058823,0.959558823529412,0.21726618705036,81.8553708109445,0.146000000000015,1,151
"IEKF","nonbinding","m","percentage points",544,0.000690457888570299,0.0926803832527126,0.0733223405159975,0.0939144180182487,0.704044117647059,0.950367647058823,0.21726618705036,81.8553708109445,0.146000000000015,1,151
"IEKF","nonbinding","pi_gap","percentage points",544,-0.00261739889619198,0.992555706385171,0.796086413021867,0.960612744390397,0.659926470588235,0.946691176470588,0.21726618705036,81.8553708109445,0.146000000000015,1,151
"IEKF","nonbinding","u","percentage points",544,-0.0037029990533043,1.4273458068782,1.1517958979528,1.41327991599947,0.670955882352941,0.950367647058823,0.21726618705036,81.8553708109445,0.146000000000015,1,151
"IEKF","nonbinding","w","normalized units",544,-0.00293280894218648,0.156650165955258,0.124740569866145,0.151373558940596,0.670955882352941,0.9375,0.21726618705036,81.8553708109445,0.146000000000015,1,151
"IEKF","nonbinding","shadow_rate","percentage points",544,0.00635703187699864,0.0878131870196285,0.0707773167770667,0.0870591508396275,0.658088235294118,0.954044117647059,0.21726618705036,81.8553708109445,0.146000000000015,1,151
"UKF","all","r_star","percentage points",695,-0.0165452970835771,0.14358880022779,0.106753083957137,0.147239612568335,0.690647482014389,0.955395683453237,0.21726618705036,81.8534761551846,0.59699999999998,0,151
"UKF","all","pi_star","percentage points",695,0.0265879792556673,0.154482948360837,0.104532361709161,0.155951468044522,0.738129496402878,0.966906474820144,0.21726618705036,81.8534761551846,0.59699999999998,0,151
"UKF","all","m","percentage points",695,0.0177646346868041,0.227691020296017,0.136174003642847,0.187498503440326,0.728057553956835,0.959712230215827,0.21726618705036,81.8534761551846,0.59699999999998,0,151
"UKF","all","pi_gap","percentage points",695,-0.0018346350035999,0.975822250037711,0.779669086404145,0.973400045787333,0.674820143884892,0.951079136690647,0.21726618705036,81.8534761551846,0.59699999999998,0,151
